"date","bus_rkl","rail_lrt_ampang","rail_mrt_kajang","rail_lrt_kj","rail_monorail","rail_mrt_pjy","ron95","ron97","diesel","preciptype","temp","uvindex","holiday","covid"
"2019-08-24",146342.6718507,132392,128064,161421,31613,49672.3705263158,2.08,2.51,2.18,0,83.5,8,0,0
"2019-08-25",146342.6718507,105855,106170,130971,27208,49672.3705263158,2.08,2.51,2.18,1,82.2,5,0,0
"2019-08-26",146342.6718507,200830,198558,314404,34911,49672.3705263158,2.08,2.51,2.18,0,82.8,7,0,0
"2019-08-27",146342.6718507,200860,201545,318758,35092,49672.3705263158,2.08,2.51,2.18,1,82.1,5,0,0
"2019-08-28",146342.6718507,203171,204147,320276,35039,49672.3705263158,2.08,2.51,2.18,1,81.1,7,0,0
"2019-08-29",146342.6718507,206195,205260,323181,36746,49672.3705263158,2.08,2.51,2.18,0,83.1,7,0,0
"2019-08-30",146342.6718507,239780,226389,336081,42462,49672.3705263158,2.08,2.51,2.18,0,84.1,6,0,0
"2019-08-31",146342.6718507,130203,137105,157237,36995,49672.3705263158,2.08,2.5,2.18,0,83.9,10,1,0
"2019-09-01",146342.6718507,109399,114032,132125,31250,49672.3705263158,2.08,2.5,2.18,0,84.8,9,1,0
"2019-09-02",146342.6718507,111950,106456,128923,25069,49672.3705263158,2.08,2.5,2.18,0,84.8,5,1,0
"2019-09-02",146342.6718507,111950,106456,128923,25069,49672.3705263158,2.08,2.5,2.18,0,84.8,5,1,0
"2019-09-03",146342.6718507,198633,194378,305003,33267,49672.3705263158,2.08,2.5,2.18,0,84,6,0,0
"2019-09-04",146342.6718507,199500,200166,311893,33784,49672.3705263158,2.08,2.5,2.18,0,82.1,6,0,0
"2019-09-05",146342.6718507,202333,201419,313881,34631,49672.3705263158,2.08,2.5,2.18,1,84.7,6,0,0
"2019-09-06",146342.6718507,231864,220867,336870,38972,49672.3705263158,2.08,2.5,2.18,0,86.1,7,0,0
"2019-09-07",146342.6718507,151491,131342,160811,32580,49672.3705263158,2.08,2.5,2.18,1,84.6,8,0,0
"2019-09-08",146342.6718507,131942,118293,141862,31791,49672.3705263158,2.08,2.5,2.18,0,84.5,8,0,0
"2019-09-09",146342.6718507,109299,111329,129724,25327,49672.3705263158,2.08,2.5,2.18,0,84.5,6,1,0
"2019-09-10",146342.6718507,219570,201480,313362,34250,49672.3705263158,2.08,2.5,2.18,0,86,5,0,0
"2019-09-11",146342.6718507,201990,204092,313226,33671,49672.3705263158,2.08,2.5,2.18,0,86.6,7,0,0
"2019-09-12",146342.6718507,204719,205272,318064,34417,49672.3705263158,2.08,2.5,2.18,0,85.1,8,0,0
"2019-09-13",146342.6718507,229205,220812,335426,38897,49672.3705263158,2.08,2.5,2.18,0,83.4,5,0,0
"2019-09-14",146342.6718507,148881,125436,157164,31339,49672.3705263158,2.08,2.53,2.18,1,81.7,4,0,0
"2019-09-15",146342.6718507,109530,115038,134168,30260,49672.3705263158,2.08,2.53,2.18,0,83.6,8,0,0
"2019-09-16",146342.6718507,108528,109475,128690,25396,49672.3705263158,2.08,2.53,2.18,0,82.1,5,1,0
"2019-09-17",146342.6718507,198566,197304,304026,32824,49672.3705263158,2.08,2.53,2.18,0,82.9,6,0,0
"2019-09-18",146342.6718507,197265,200833,308099,34218,49672.3705263158,2.08,2.53,2.18,1,82.8,6,0,0
"2019-09-19",146342.6718507,191367,197453,301043,34449,49672.3705263158,2.08,2.53,2.18,0,84.7,7,0,0
"2019-09-20",146342.6718507,203482,208026,315313,38193,49672.3705263158,2.08,2.53,2.18,0,84,8,0,0
"2019-09-21",146342.6718507,125702,125723,150278,30478,49672.3705263158,2.08,2.67,2.18,0,84.4,8,0,0
"2019-09-22",146342.6718507,101176,102947,119962,24860,49672.3705263158,2.08,2.67,2.18,0,84.6,9,0,0
"2019-09-23",146342.6718507,196337,195137,301297,33966,49672.3705263158,2.08,2.67,2.18,0,84.5,8,0,0
"2019-09-24",146342.6718507,196912,198857,311940,34432,49672.3705263158,2.08,2.67,2.18,1,84.2,7,0,0
"2019-09-25",146342.6718507,198886,203745,314682,35168,49672.3705263158,2.08,2.67,2.18,1,80.4,6,0,0
"2019-09-26",146342.6718507,204790,204872,319728,36602,49672.3705263158,2.08,2.67,2.18,1,81.1,9,0,0
"2019-09-27",146342.6718507,224414,222079,341312,41130,49672.3705263158,2.08,2.67,2.18,1,81,8,0,0
"2019-09-28",146342.6718507,146496,134629,166196,35722,49672.3705263158,2.08,2.79,2.18,1,81.1,9,0,0
"2019-09-29",146342.6718507,126166,112558,145896,30270,49672.3705263158,2.08,2.79,2.18,1,79.8,8,0,0
"2019-09-30",146342.6718507,201831,200735,310286,36146,49672.3705263158,2.08,2.79,2.18,1,79.5,6,0,0
"2019-10-01",146342.6718507,203898,204874,318464,38047,49672.3705263158,2.08,2.79,2.18,1,80,9,0,0
"2019-10-02",146342.6718507,206887,210685,321518,37135,49672.3705263158,2.08,2.79,2.18,1,80.8,9,0,0
"2019-10-03",146342.6718507,206964,210172,323530,38533,49672.3705263158,2.08,2.79,2.18,1,79.8,8,0,0
"2019-10-04",146342.6718507,224477,232065,345079,43074,49672.3705263158,2.08,2.79,2.18,1,81.5,7,0,0
"2019-10-05",146342.6718507,146600,140262,170164,34260,49672.3705263158,2.08,2.6,2.18,1,81.4,9,1,0
"2019-10-05",146342.6718507,146600,140262,170164,34260,49672.3705263158,2.08,2.6,2.18,1,81.4,9,1,0
"2019-10-06",146342.6718507,118598,117482,143272,31279,49672.3705263158,2.08,2.6,2.18,1,82,10,0,0
"2019-10-07",146342.6718507,206879,206312,316953,39762,49672.3705263158,2.08,2.6,2.18,1,80,8,0,0
"2019-10-08",146342.6718507,206248,210697,322950,39919,49672.3705263158,2.08,2.6,2.18,1,79.7,9,0,0
"2019-10-09",146342.6718507,210187,215907,329192,41187,49672.3705263158,2.08,2.6,2.18,1,79,9,0,0
"2019-10-10",146342.6718507,211835,216606,330452,41228,49672.3705263158,2.08,2.6,2.18,1,80.8,9,0,0
"2019-10-11",146342.6718507,229245,236078,352328,46415,49672.3705263158,2.08,2.6,2.18,1,81.6,10,1,0
"2019-10-12",146342.6718507,144240,140177,169655,35278,49672.3705263158,2.08,2.67,2.18,1,80.8,8,1,0
"2019-10-13",146342.6718507,117250,119607,140845,29907,49672.3705263158,2.08,2.67,2.18,1,80.7,5,0,0
"2019-10-14",146342.6718507,209903,209954,323347,39890,49672.3705263158,2.08,2.67,2.18,1,80.8,8,0,0
"2019-10-15",146342.6718507,209617,212206,329281,39267,49672.3705263158,2.08,2.67,2.18,1,81.2,8,0,0
"2019-10-16",146342.6718507,211590,214274,329515,38299,49672.3705263158,2.08,2.67,2.18,1,81.9,7,0,0
"2019-10-17",146342.6718507,212513,214118,332981,39651,49672.3705263158,2.08,2.67,2.18,1,81.3,8,0,0
"2019-10-18",146342.6718507,225616,230243,349439,43008,49672.3705263158,2.08,2.67,2.18,1,80.1,5,0,0
"2019-10-19",146342.6718507,137092,136364,167092,33839,49672.3705263158,2.08,2.68,2.18,1,80.8,9,0,0
"2019-10-20",146342.6718507,120079,116641,140329,30387,49672.3705263158,2.08,2.68,2.18,1,82.1,9,0,0
"2019-10-21",146342.6718507,209023,204630,318447,37832,49672.3705263158,2.08,2.68,2.18,1,81.9,8,0,0
"2019-10-22",146342.6718507,209860,209483,326565,37443,49672.3705263158,2.08,2.68,2.18,1,80.7,5,0,0
"2019-10-23",146342.6718507,213635,212810,331042,39452,49672.3705263158,2.08,2.68,2.18,1,80.5,7,0,0
"2019-10-24",146342.6718507,222650,221058,335365,41171,49672.3705263158,2.08,2.68,2.18,1,80.9,9,0,0
"2019-10-25",146342.6718507,237448,237339,347715,45625,49672.3705263158,2.08,2.68,2.18,1,80.4,5,0,0
"2019-10-26",146342.6718507,139094,132337,158451,34639,49672.3705263158,2.08,2.59,2.18,1,79.5,3,0,0
"2019-10-27",146342.6718507,113955,123836,141201,34661,49672.3705263158,2.08,2.59,2.18,1,79.9,7,1,0
"2019-10-28",146342.6718507,108681,114070,128063,27749,49672.3705263158,2.08,2.59,2.18,1,79.3,9,1,0
"2019-10-29",146342.6718507,194294,197436,294670,36985,49672.3705263158,2.08,2.59,2.18,1,81,8,0,0
"2019-10-30",146342.6718507,202648,209290,313213,37992,49672.3705263158,2.08,2.59,2.18,0,81.3,7,0,0
"2019-10-31",146342.6718507,205205,213696,320142,37038,49672.3705263158,2.08,2.59,2.18,1,82.5,5,0,0
"2019-11-01",146342.6718507,222640,226553,337302,45962,49672.3705263158,2.08,2.59,2.18,1,82.7,7,1,0
"2019-11-02",146342.6718507,185297,135360,167889,37344,49672.3705263158,2.08,2.56,2.18,1,80.5,6,0,0
"2019-11-03",146342.6718507,122449,118090,143421,33607,49672.3705263158,2.08,2.56,2.18,1,83.1,7,1,0
"2019-11-04",146342.6718507,210396,209314,317551,41947,49672.3705263158,2.08,2.56,2.18,1,82.7,7,0,0
"2019-11-05",146342.6718507,208905,211663,321727,41536,49672.3705263158,2.08,2.56,2.18,1,82.2,6,0,0
"2019-11-06",146342.6718507,209303,215496,324817,40852,49672.3705263158,2.08,2.56,2.18,1,82.3,8,0,0
"2019-11-07",146342.6718507,213348,215992,327809,42148,49672.3705263158,2.08,2.56,2.18,1,81.7,7,0,0
"2019-11-08",146342.6718507,226778,228917,331333,49270,49672.3705263158,2.08,2.56,2.18,1,78.4,6,0,0
"2019-11-09",146342.6718507,136970,132874,159433,37451,49672.3705263158,2.08,2.57,2.18,1,82.7,8,1,0
"2019-11-10",146342.6718507,119522,119373,142461,32592,49672.3705263158,2.08,2.57,2.18,1,81,8,1,0
"2019-11-11",146342.6718507,208544,210746,316253,41498,49672.3705263158,2.08,2.57,2.18,1,80.4,8,1,0
"2019-11-12",146342.6718507,207274,209721,322491,39868,49672.3705263158,2.08,2.57,2.18,0,82.7,7,1,0
"2019-11-13",146342.6718507,208366,215808,325373,40435,49672.3705263158,2.08,2.57,2.18,1,83,6,0,0
"2019-11-14",146342.6718507,236376,215769,331392,39078,49672.3705263158,2.08,2.57,2.18,1,81.5,4,0,0
"2019-11-15",146342.6718507,222697,231690,345150,47665,49672.3705263158,2.08,2.57,2.18,1,78.5,8,0,0
"2019-11-16",146342.6718507,134678,134761,166050,35960,49672.3705263158,2.08,2.7,2.18,1,80.3,9,0,0
"2019-11-17",146342.6718507,115570,117299,138231,31757,49672.3705263158,2.08,2.7,2.18,1,81,9,0,0
"2019-11-18",146342.6718507,205893,207757,321000,39980,49672.3705263158,2.08,2.7,2.18,1,81.1,8,0,0
"2019-11-19",146342.6718507,258313,211209,334252,40710,49672.3705263158,2.08,2.7,2.18,1,80.6,8,0,0
"2019-11-20",146342.6718507,206109,217321,329008,40322,49672.3705263158,2.08,2.7,2.18,1,81.8,6,0,0
"2019-11-21",146342.6718507,206737,213839,325275,40248,49672.3705263158,2.08,2.7,2.18,1,81.9,5,0,0
"2019-11-22",146342.6718507,217402,225728,341447,43609,49672.3705263158,2.08,2.7,2.18,1,81.6,6,0,0
"2019-11-23",146342.6718507,145595,133716,163670,32699,49672.3705263158,2.08,2.66,2.18,1,80.6,7,0,0
"2019-11-24",146342.6718507,113359,117422,138576,30836,49672.3705263158,2.08,2.66,2.18,1,81.8,9,0,0
"2019-11-25",146342.6718507,203328,206138,314332,41727,49672.3705263158,2.08,2.66,2.18,1,80.3,5,0,0
"2019-11-26",146342.6718507,203241,211084,321178,41700,49672.3705263158,2.08,2.66,2.18,1,82,8,0,0
"2019-11-27",146342.6718507,208007,218208,327280,43046,49672.3705263158,2.08,2.66,2.18,1,81.5,8,0,0
"2019-11-28",146342.6718507,209634,220514,328032,43099,49672.3705263158,2.08,2.66,2.18,1,82.3,7,0,0
"2019-11-29",146342.6718507,222561,235663,346058,49115,49672.3705263158,2.08,2.66,2.18,1,81.4,5,0,0
"2019-11-30",146342.6718507,145776,147928,173098,39336,49672.3705263158,2.08,2.66,2.18,0,83.2,7,0,0
"2019-12-01",146342.6718507,126630,128643,146621,37765,49672.3705263158,2.08,2.66,2.18,1,81.1,6,0,0
"2019-12-02",146342.6718507,208603,209664,315424,43694,49672.3705263158,2.08,2.66,2.18,1,81.3,7,0,0
"2019-12-03",146342.6718507,207474,212056,324226,43306,49672.3705263158,2.08,2.66,2.18,0,83.8,8,0,0
"2019-12-04",146342.6718507,208525,219127,304015,45023,49672.3705263158,2.08,2.66,2.18,1,83.3,10,0,0
"2019-12-05",146342.6718507,211179,217847,325192,44724,49672.3705263158,2.08,2.66,2.18,1,82.3,9,0,0
"2019-12-06",146342.6718507,223963,226421,339415,50060,49672.3705263158,2.08,2.66,2.18,1,82.2,9,0,0
"2019-12-07",146342.6718507,166164,147098,179904,42220,49672.3705263158,2.08,2.64,2.18,1,81.7,9,0,0
"2019-12-08",146342.6718507,128096,131022,153735,37720,49672.3705263158,2.08,2.64,2.18,1,80.9,9,0,0
"2019-12-09",146342.6718507,207216,210096,314992,44815,49672.3705263158,2.08,2.64,2.18,0,81.6,6,0,0
"2019-12-10",146342.6718507,207507,213561,319919,44163,49672.3705263158,2.08,2.64,2.18,1,81.6,8,0,0
"2019-12-11",146342.6718507,204559,217051,302502,50303,49672.3705263158,2.08,2.64,2.18,1,80.1,6,1,0
"2019-12-12",146342.6718507,209456,218305,324354,44978,49672.3705263158,2.08,2.64,2.18,0,82.1,7,0,0
"2019-12-13",146342.6718507,215684,223046,330073,47556,49672.3705263158,2.08,2.64,2.18,1,82,9,0,0
"2019-12-14",146342.6718507,149301,137628,168594,40022,49672.3705263158,2.08,2.64,2.18,1,77.6,4,0,0
"2019-12-15",146342.6718507,119894,124122,141940,36731,49672.3705263158,2.08,2.64,2.18,1,76.6,3,0,0
"2019-12-16",146342.6718507,201756,205468,308131,44612,49672.3705263158,2.08,2.64,2.18,1,78.4,8,0,0
"2019-12-17",146342.6718507,202463,211454,315051,44986,49672.3705263158,2.08,2.64,2.18,1,80.2,5,0,0
"2019-12-18",146342.6718507,207913,217830,321476,44324,49672.3705263158,2.08,2.64,2.18,1,79.8,4,0,0
"2019-12-19",146342.6718507,207078,216453,320389,45122,49672.3705263158,2.08,2.64,2.18,1,80.8,7,0,0
"2019-12-20",146342.6718507,222672,228935,336905,49874,49672.3705263158,2.08,2.64,2.18,0,82.6,8,0,0
"2019-12-21",146342.6718507,158567,151792,204268,41227,49672.3705263158,2.08,2.58,2.18,0,82.7,9,0,0
"2019-12-22",146342.6718507,130198,129559,169433,36414,49672.3705263158,2.08,2.58,2.18,1,81.9,8,0,0
"2019-12-23",146342.6718507,200740,203066,298121,48520,49672.3705263158,2.08,2.58,2.18,1,81.9,7,0,0
"2019-12-24",146342.6718507,201387,212835,301004,50413,49672.3705263158,2.08,2.58,2.18,1,80.7,9,1,0
"2019-12-25",146342.6718507,131225,156278,158712,46382,49672.3705263158,2.08,2.58,2.18,1,81.2,9,1,0
"2019-12-26",146342.6718507,187105,189001,276860,44441,49672.3705263158,2.08,2.58,2.18,1,81,9,0,0
"2019-12-27",146342.6718507,196095,195650,286072,46197,49672.3705263158,2.08,2.58,2.18,0,82.1,9,0,0
"2019-12-28",146342.6718507,132000,125578,151058,38149,49672.3705263158,2.08,2.63,2.18,1,82.6,9,0,0
"2019-12-29",146342.6718507,113710,114298,132187,34266,49672.3705263158,2.08,2.63,2.18,1,83,8,0,0
"2019-12-30",146342.6718507,185582,189671,276014,45078,49672.3705263158,2.08,2.63,2.18,0,82.8,9,0,0
"2019-12-31",146342.6718507,234204,250467,346406,60517,49672.3705263158,2.08,2.63,2.18,0,83.4,9,0,0
"2020-01-01",146342.6718507,121747,134681,147877,42974,49672.3705263158,2.08,2.63,2.18,0,84.7,9,1,0
"2020-01-02",146342.6718507,190649,194338,286320,42311,49672.3705263158,2.08,2.63,2.18,1,83.3,9,0,0
"2020-01-03",146342.6718507,201790,207674,306157,43902,49672.3705263158,2.08,2.63,2.18,1,82.7,9,0,0
"2020-01-04",146342.6718507,124779,125644,148430,32188,49672.3705263158,2.08,2.65,2.18,1,83.4,9,0,0
"2020-01-05",146342.6718507,106788,108382,124886,28627,49672.3705263158,2.08,2.65,2.18,0,83.4,9,0,0
"2020-01-06",146342.6718507,206219,209741,314964,40754,49672.3705263158,2.08,2.65,2.18,1,83.1,9,0,0
"2020-01-07",146342.6718507,207455,213175,323376,41225,49672.3705263158,2.08,2.65,2.18,0,83.8,6,0,0
"2020-01-08",146342.6718507,209607,216839,326629,42055,49672.3705263158,2.08,2.65,2.18,1,84.2,8,0,0
"2020-01-09",146342.6718507,210306,218006,328124,43894,49672.3705263158,2.08,2.65,2.18,1,82.2,8,0,0
"2020-01-10",146342.6718507,223495,232263,348674,46303,49672.3705263158,2.08,2.65,2.18,1,81.3,7,0,0
"2020-01-11",146342.6718507,135136,141644,163074,36530,49672.3705263158,2.08,2.62,2.18,1,82.6,7,0,0
"2020-01-12",146342.6718507,114429,123761,136067,33022,49672.3705263158,2.08,2.62,2.18,1,82.4,8,0,0
"2020-01-13",146342.6718507,211032,219223,327535,42329,49672.3705263158,2.08,2.62,2.18,1,81.4,9,0,0
"2020-01-14",146342.6718507,209704,220997,332621,41568,49672.3705263158,2.08,2.62,2.18,0,83.6,9,1,0
"2020-01-15",146342.6718507,208418,220141,330542,42058,49672.3705263158,2.08,2.62,2.18,1,83,9,0,0
"2020-01-16",146342.6718507,213161,222615,334507,43935,49672.3705263158,2.08,2.62,2.18,1,82.9,9,0,0
"2020-01-17",146342.6718507,224279,239564,351479,47578,49672.3705263158,2.08,2.62,2.18,0,82.9,10,0,0
"2020-01-18",146342.6718507,140721,149917,164279,37954,49672.3705263158,2.08,2.53,2.18,0,82.5,9,0,0
"2020-01-19",146342.6718507,113073,126834,136700,32233,49672.3705263158,2.08,2.53,2.18,1,82.4,9,0,0
"2020-01-20",146342.6718507,211886,222539,328188,43673,49672.3705263158,2.08,2.53,2.18,0,84.2,8,0,0
"2020-01-21",146342.6718507,210979,224498,331467,42647,49672.3705263158,2.08,2.53,2.18,0,84.5,7,0,0
"2020-01-22",146342.6718507,217668,233039,336174,43064,49672.3705263158,2.08,2.53,2.18,0,85.6,10,0,0
"2020-01-23",146342.6718507,204178,213870,306105,41794,49672.3705263158,2.08,2.53,2.18,1,84.4,10,0,0
"2020-01-24",146342.6718507,171416,159166,235764,39481,49672.3705263158,2.08,2.53,2.18,0,85.4,10,0,0
"2020-01-25",146342.6718507,108129,104220,132816,36283,49672.3705263158,2.08,2.49,2.18,0,85.4,10,1,0
"2020-01-26",146342.6718507,98225,98233,120696,34074,49672.3705263158,2.08,2.49,2.18,0,84.7,10,1,0
"2020-01-27",146342.6718507,99186,94079,111374,28423,49672.3705263158,2.08,2.49,2.18,1,84.2,8,1,0
"2020-01-28",146342.6718507,157878,157392,241121,35123,49672.3705263158,2.08,2.49,2.18,0,84.7,9,0,0
"2020-01-29",146342.6718507,164411,166486,259281,35026,49672.3705263158,2.08,2.49,2.18,1,78.1,6,0,0
"2020-01-30",146342.6718507,182480,186400,282278,36835,49672.3705263158,2.08,2.49,2.18,1,81.4,8,0,0
"2020-01-31",146342.6718507,190294,191296,277512,38895,49672.3705263158,2.08,2.49,2.18,1,82.4,9,0,0
"2020-02-01",146342.6718507,107899,106276,125818,27754,49672.3705263158,2.08,2.41,2.18,0,84.4,9,1,0
"2020-02-02",146342.6718507,100012,97819,114564,25535,49672.3705263158,2.08,2.41,2.18,0,85.1,10,0,0
"2020-02-03",146342.6718507,200007,205574,308653,38716,49672.3705263158,2.08,2.41,2.18,0,84.1,10,0,0
"2020-02-04",146342.6718507,202182,209448,317549,39769,49672.3705263158,2.08,2.41,2.18,0,83.2,10,0,0
"2020-02-05",146342.6718507,203820,212546,318315,39999,49672.3705263158,2.08,2.41,2.18,1,83.2,10,0,0
"2020-02-06",146342.6718507,207245,214207,322595,40763,49672.3705263158,2.08,2.41,2.18,1,84,10,0,0
"2020-02-07",146342.6718507,216633,221718,314049,42999,49672.3705263158,2.08,2.41,2.18,1,82.8,9,0,0
"2020-02-08",146342.6718507,117586,118307,138608,31670,49672.3705263158,2.04,2.34,2.08,1,82.9,10,1,0
"2020-02-09",146342.6718507,110719,106094,128706,28797,49672.3705263158,2.04,2.34,2.08,0,81.8,9,0,0
"2020-02-10",146342.6718507,204497,210397,313487,41436,49672.3705263158,2.04,2.34,2.08,1,80.9,4,0,0
"2020-02-11",146342.6718507,203530,213174,318373,40889,49672.3705263158,2.04,2.34,2.08,0,83.3,7,0,0
"2020-02-12",146342.6718507,204706,214499,320454,40446,49672.3705263158,2.04,2.34,2.08,0,85,9,0,0
"2020-02-13",146342.6718507,205583,214050,322813,40689,49672.3705263158,2.04,2.34,2.08,1,83.3,10,0,0
"2020-02-14",146342.6718507,220430,235391,343242,47210,49672.3705263158,2.04,2.34,2.08,1,82.5,10,0,0
"2020-02-15",146342.6718507,125749,127822,150565,31935,49672.3705263158,2.06,2.36,2.14,1,81.7,9,0,0
"2020-02-16",146342.6718507,105583,105982,121879,27070,49672.3705263158,2.06,2.36,2.14,1,82.3,10,0,0
"2020-02-17",146342.6718507,203720,210177,314239,39666,49672.3705263158,2.06,2.36,2.14,0,83.7,7,0,0
"2020-02-18",146342.6718507,201615,209716,318193,40096,49672.3705263158,2.06,2.36,2.14,1,79.5,6,0,0
"2020-02-19",146342.6718507,203991,209862,321757,40900,49672.3705263158,2.06,2.36,2.14,0,82.8,9,0,0
"2020-02-20",146342.6718507,206536,213907,322698,41507,49672.3705263158,2.06,2.36,2.14,0,84.3,10,0,0
"2020-02-21",146342.6718507,218057,226544,335549,43267,49672.3705263158,2.06,2.36,2.14,0,84.5,10,0,0
"2020-02-22",146342.6718507,127509,124969,147875,31302,49672.3705263158,2.08,2.38,2.14,0,85.1,10,0,0
"2020-02-23",146342.6718507,102108,102752,121061,25864,49672.3705263158,2.08,2.38,2.14,0,85.2,10,0,0
"2020-02-24",146342.6718507,200512,207457,311327,39355,49672.3705263158,2.08,2.38,2.14,0,85.2,10,0,0
"2020-02-25",146342.6718507,201721,209938,317777,39129,49672.3705263158,2.08,2.38,2.14,1,85.1,10,0,0
"2020-02-26",146342.6718507,202457,212240,319794,39071,49672.3705263158,2.08,2.38,2.14,1,83.7,10,0,0
"2020-02-27",146342.6718507,204757,212974,320994,40133,49672.3705263158,2.08,2.38,2.14,0,85,10,0,0
"2020-02-28",146342.6718507,220077,231418,338381,45117,49672.3705263158,2.08,2.38,2.14,0,86.2,10,0,0
"2020-02-29",146342.6718507,132066,133697,159108,34457,49672.3705263158,2.08,2.4,2.13,0,86.1,10,0,0
"2020-03-01",146342.6718507,112593,110481,130646,29506,49672.3705263158,2.08,2.4,2.13,1,84.3,10,0,0
"2020-03-02",146342.6718507,205190,209501,312966,40823,49672.3705263158,2.08,2.4,2.13,1,84.8,10,0,0
"2020-03-03",146342.6718507,204296,212394,316525,39771,49672.3705263158,2.08,2.4,2.13,0,84,10,0,0
"2020-03-04",146342.6718507,205303,211636,315914,40629,49672.3705263158,2.08,2.4,2.13,0,86.3,10,1,0
"2020-03-05",146342.6718507,204795,212858,310527,40616,49672.3705263158,2.08,2.4,2.13,1,83.5,7,0,0
"2020-03-06",146342.6718507,216070,221441,322265,43054,49672.3705263158,2.08,2.4,2.13,1,81.7,5,0,0
"2020-03-07",146342.6718507,123769,112639,135989,29122,49672.3705263158,1.89,2.19,1.96,1,80.6,9,0,0
"2020-03-08",146342.6718507,106171,99360,122382,26465,49672.3705263158,1.89,2.19,1.96,1,82,7,0,0
"2020-03-09",146342.6718507,198406,198508,297116,37469,49672.3705263158,1.89,2.19,1.96,0,85.1,8,0,0
"2020-03-10",146342.6718507,197495,200794,300829,37040,49672.3705263158,1.89,2.19,1.96,0,87,8,0,0
"2020-03-11",146342.6718507,195238,196921,296463,38019,49672.3705263158,1.89,2.19,1.96,1,85,9,0,0
"2020-03-12",146342.6718507,192315,195544,290357,35869,49672.3705263158,1.89,2.19,1.96,1,83.2,10,0,0
"2020-03-13",146342.6718507,200794,202807,295429,37033,49672.3705263158,1.89,2.19,1.96,0,84.6,10,0,0
"2020-03-14",146342.6718507,101154,93413,113762,22784,49672.3705263158,1.82,2.1,1.87,0,86.3,8,0,0
"2020-03-15",146342.6718507,85059,76254,93910,19802,49672.3705263158,1.82,2.1,1.87,1,84.3,8,0,0
"2020-03-16",146342.6718507,162415,158795,236703,28358,49672.3705263158,1.82,2.1,1.87,0,87,7,0,0
"2020-03-17",146342.6718507,148840,140085,207362,28699,49672.3705263158,1.82,2.1,1.87,0,86.9,10,0,0
"2020-03-18",146342.6718507,59073,47917,78308,10388,49672.3705263158,1.82,2.1,1.87,1,85.4,9,0,1
"2020-03-19",146342.6718507,41991,34138,56173,7188,49672.3705263158,1.82,2.1,1.87,1,83.7,9,0,1
"2020-03-20",146342.6718507,31881,25579,41850,5567,49672.3705263158,1.82,2.1,1.87,0,85.3,9,0,1
"2020-03-21",146342.6718507,15277,11377,17465,3050,49672.3705263158,1.44,1.74,1.75,1,82,9,0,1
"2020-03-22",146342.6718507,9517,7338,10477,2082,49672.3705263158,1.44,1.74,1.75,0,83,6,1,1
"2020-03-23",146342.6718507,19924,16133,26778,3573,49672.3705263158,1.44,1.74,1.75,1,81.8,5,1,1
"2020-03-23",146342.6718507,19924,16133,26778,3573,49672.3705263158,1.44,1.74,1.75,1,81.8,5,1,1
"2020-03-24",146342.6718507,17793,14269,22941,3212,49672.3705263158,1.44,1.74,1.75,1,81.1,7,0,1
"2020-03-25",146342.6718507,14756,11606,19728,2626,49672.3705263158,1.44,1.74,1.75,0,85.4,10,0,1
"2020-03-26",146342.6718507,15240,11602,19299,2744,49672.3705263158,1.44,1.74,1.75,1,85.3,10,0,1
"2020-03-27",146342.6718507,14928,11286,19149,2678,49672.3705263158,1.44,1.74,1.75,1,83.6,8,0,1
"2020-03-28",146342.6718507,7878,5897,9181,1655,49672.3705263158,1.38,1.68,1.68,1,83.7,8,0,1
"2020-03-29",146342.6718507,6587,4973,7195,1435,49672.3705263158,1.38,1.68,1.68,1,83.7,10,0,1
"2020-03-30",146342.6718507,15054,11289,18975,2603,49672.3705263158,1.38,1.68,1.68,1,83.8,7,0,1
"2020-03-31",146342.6718507,14975,11268,18814,2664,49672.3705263158,1.38,1.68,1.68,1,83.7,10,0,1
"2020-04-01",146342.6718507,15471,11731,19229,2742,49672.3705263158,1.38,1.68,1.68,0,85.1,10,0,1
"2020-04-02",146342.6718507,14667,11199,18322,2706,49672.3705263158,1.38,1.68,1.68,1,84.5,10,0,1
"2020-04-03",146342.6718507,14803,11424,18120,2611,49672.3705263158,1.38,1.68,1.68,1,82.8,9,0,1
"2020-04-04",146342.6718507,7979,6005,9072,1570,49672.3705263158,1.3,1.6,1.58,1,82.6,8,0,1
"2020-04-05",146342.6718507,6606,5239,7208,1438,49672.3705263158,1.3,1.6,1.58,0,83,8,0,1
"2020-04-06",146342.6718507,15174,11457,18499,2665,49672.3705263158,1.3,1.6,1.58,1,82,7,0,1
"2020-04-07",146342.6718507,14489,11016,17840,2658,49672.3705263158,1.3,1.6,1.58,1,82.4,5,0,1
"2020-04-08",146342.6718507,14509,11100,18048,2558,49672.3705263158,1.3,1.6,1.58,1,83.5,9,0,1
"2020-04-09",146342.6718507,14775,10953,17749,2597,49672.3705263158,1.3,1.6,1.58,1,85.7,6,0,1
"2020-04-10",146342.6718507,14377,11164,17764,2561,49672.3705263158,1.3,1.6,1.58,1,86.2,10,1,1
"2020-04-11",146342.6718507,8532,6470,9065,1605,49672.3705263158,1.25,1.55,1.46,0,85.7,5,0,1
"2020-04-12",146342.6718507,6758,5265,7244,1392,49672.3705263158,1.25,1.55,1.46,1,85.2,8,0,1
